Board Size,Column Constraints,Row Constraints,Approach,Result,Options,Runtime,Memory,Memory_used,Program,Resumptions,Entailments,Prunings,Backtracks,Constraints
11,2-9 | ,,automaton_nxn,success,leftmost-step-up,62,20774336,18677216,9436704,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,max-middle-down,62,20774336,18678640,9438128,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,success,ff-step-up,32,20774336,18678640,9438128,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,ff-step-down,47,20774336,18678640,9438128,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,success,ff-enum-up,32,20774336,18678640,9438128,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,ff-enum-down,78,20774336,18678640,9438128,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,success,ff-bisect-up,31,20774336,18678640,9438128,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,ff-bisect-down,63,20774336,18678640,9438128,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,success,ff-median-up,46,20774336,18678640,9438128,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,ff-median-down,94,20774336,18678640,9438128,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,success,ff-middle-up,31,20774336,18678640,9438128,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,ff-middle-down,78,20774336,18678640,9438128,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,success,anti_first_fail-step-up,47,20774336,18678640,9438128,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,anti_first_fail-step-down,63,20774336,18678640,9438128,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,success,anti_first_fail-enum-up,31,20774336,18678640,9438128,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,anti_first_fail-enum-down,47,20774336,18678640,9438128,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,success,anti_first_fail-bisect-up,31,20774336,18678640,9438128,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,anti_first_fail-bisect-down,78,20774336,18678640,9438128,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,success,anti_first_fail-median-up,47,20774336,18678640,9438128,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,anti_first_fail-median-down,47,20774336,18678640,9438128,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,success,anti_first_fail-middle-up,31,20774336,18678640,9438128,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,anti_first_fail-middle-down,78,20774336,18678640,9438128,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,time_out,occurrence-step-up,30016,20774336,18680512,9440000,93830123,22116522,63005752,160271,3130
11,2-9 | ,,automaton_nxn,time_out,occurrence-step-down,30016,20774336,18682560,9442048,117535865,27489578,78330139,191234,3130
11,2-9 | ,,automaton_nxn,time_out,occurrence-enum-up,30000,20774336,18682560,9442048,115883892,27357271,77798805,197956,3130
11,2-9 | ,,automaton_nxn,time_out,occurrence-enum-down,30000,20774336,18682560,9442048,120259569,28117983,80143353,195849,3130
11,2-9 | ,,automaton_nxn,time_out,occurrence-bisect-up,30016,20774336,18682560,9442048,115353197,27228903,77440905,197078,3130
11,2-9 | ,,automaton_nxn,time_out,occurrence-bisect-down,30015,20774336,18682560,9442048,133089617,31019811,88655119,216649,3130
11,2-9 | ,,automaton_nxn,time_out,occurrence-median-up,30016,20774336,18682560,9442048,135919827,31981544,91202436,232733,3130
11,2-9 | ,,automaton_nxn,time_out,occurrence-median-down,30031,20774336,18682560,9442048,122985893,28740362,81953659,200307,3130
11,2-9 | ,,automaton_nxn,time_out,occurrence-middle-up,30016,20774336,18682560,9442048,138222078,32518776,92747628,236680,3130
11,2-9 | ,,automaton_nxn,time_out,occurrence-middle-down,30016,20774336,18682560,9442048,138545320,32334534,92306759,225569,3130
11,2-9 | ,,automaton_nxn,time_out,ffc-step-up,30015,20774336,18682560,9442048,123694780,29165620,83026882,211682,3130
11,2-9 | ,,automaton_nxn,time_out,ffc-step-down,30031,20774336,18682560,9442048,126686097,29571998,84407174,206220,3130
11,2-9 | ,,automaton_nxn,time_out,ffc-enum-up,30000,20774336,18682560,9442048,129191109,30404876,86687530,221050,3130
11,2-9 | ,,automaton_nxn,time_out,ffc-enum-down,30016,20774336,18682560,9442048,116572608,27266759,77688415,189614,3130
11,2-9 | ,,automaton_nxn,time_out,ffc-bisect-up,30015,20774336,18682560,9442048,116406184,27479656,78148209,198845,3130
11,2-9 | ,,automaton_nxn,time_out,ffc-bisect-down,30016,20774336,18682560,9442048,125220166,29247876,83438580,203870,3130
11,2-9 | ,,automaton_nxn,time_out,ffc-median-up,30016,20774336,18682560,9442048,110921312,26171331,74470102,189637,3130
11,2-9 | ,,automaton_nxn,time_out,ffc-median-down,30000,20774336,18682560,9442048,123082813,28763235,82018634,200466,3130
11,2-9 | ,,automaton_nxn,time_out,ffc-middle-up,29984,20774336,18682560,9442048,107762019,25392695,72337288,184293,3130
11,2-9 | ,,automaton_nxn,time_out,ffc-middle-down,30015,20774336,18682560,9442048,104643061,24492864,69732807,170301,3130
11,2-9 | ,,automaton_nxn,success,max_regret-step-up,47,20774336,18682560,9442048,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,max_regret-step-down,62,20774336,18682560,9442048,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,success,max_regret-enum-up,31,20774336,18682560,9442048,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,max_regret-enum-down,63,20774336,18682560,9442048,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,success,max_regret-bisect-up,15,20774336,18682560,9442048,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,max_regret-bisect-down,47,20774336,18682560,9442048,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,success,max_regret-median-up,31,20774336,18682560,9442048,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,max_regret-median-down,62,20774336,18682560,9442048,157006,51546,100510,231,3130
11,2-9 | ,,automaton_nxn,success,max_regret-middle-up,31,20774336,18682560,9442048,43804,7126,25921,27,3130
11,2-9 | ,,automaton_nxn,success,max_regret-middle-down,94,20774336,18682560,9442048,157006,51546,100510,231,3130
11,2-9 | ,,disjoint2_2xn,success,leftmost-step-up,16,20774336,18701456,9460944,5529,1066,6646,376,21
11,2-9 | ,,disjoint2_2xn,success,leftmost-step-down,0,20774336,18701456,9460944,673,111,665,50,21
11,2-9 | ,,disjoint2_2xn,success,leftmost-enum-up,0,20774336,18701456,9460944,5711,1304,7022,710,21
11,2-9 | ,,disjoint2_2xn,success,leftmost-enum-down,0,20774336,18701456,9460944,664,138,695,70,21
11,2-9 | ,,disjoint2_2xn,success,leftmost-bisect-up,16,20774336,18701456,9460944,5516,1085,6574,397,21
11,2-9 | ,,disjoint2_2xn,success,leftmost-bisect-down,0,20774336,18701456,9460944,627,94,631,38,21
11,2-9 | ,,disjoint2_2xn,success,leftmost-median-up,16,20774336,18701456,9460944,5529,1066,6646,376,21
11,2-9 | ,,disjoint2_2xn,success,leftmost-median-down,0,20774336,18701456,9460944,673,111,665,50,21
11,2-9 | ,,disjoint2_2xn,success,leftmost-middle-up,0,20774336,18701456,9460944,5529,1066,6646,376,21
11,2-9 | ,,disjoint2_2xn,success,leftmost-middle-down,0,20774336,18701456,9460944,673,111,665,50,21
11,2-9 | ,,disjoint2_2xn,success,min-step-up,0,20774336,18701456,9460944,244,34,233,9,21
11,2-9 | ,,disjoint2_2xn,success,min-step-down,0,20774336,18701456,9460944,397,65,419,29,21
11,2-9 | ,,disjoint2_2xn,success,min-enum-up,16,20774336,18701456,9460944,345,70,329,35,21
11,2-9 | ,,disjoint2_2xn,success,min-enum-down,0,20774336,18701456,9460944,407,83,465,43,21
11,2-9 | ,,disjoint2_2xn,success,min-bisect-up,0,20774336,18701456,9460944,365,47,314,19,21
11,2-9 | ,,disjoint2_2xn,success,min-bisect-down,328,20774336,18701456,9460944,53559,7063,54214,6585,21
11,2-9 | ,,disjoint2_2xn,success,min-median-up,0,20774336,18701456,9460944,244,34,233,9,21
11,2-9 | ,,disjoint2_2xn,success,min-median-down,0,20774336,18701456,9460944,397,65,419,29,21
11,2-9 | ,,disjoint2_2xn,success,min-middle-up,0,20774336,18701456,9460944,244,34,233,9,21
11,2-9 | ,,disjoint2_2xn,success,min-middle-down,0,20774336,18701456,9460944,397,65,419,29,21
11,2-9 | ,,disjoint2_2xn,success,max-step-up,16,20774336,18701456,9460944,5495,972,6389,555,21
11,2-9 | ,,disjoint2_2xn,success,max-step-down,0,20774336,18701456,9460944,1335,263,1166,111,21
11,2-9 | ,,disjoint2_2xn,success,max-enum-up,32,20774336,18701456,9460944,5801,1374,7238,808,21
11,2-9 | ,,disjoint2_2xn,success,max-enum-down,15,20774336,18701456,9460944,3168,573,3381,561,21
11,2-9 | ,,disjoint2_2xn,success,max-bisect-up,375,20774336,18701952,9461440,74493,11597,69254,7415,21
11,2-9 | ,,disjoint2_2xn,success,max-bisect-down,0,20774336,18701952,9461440,2185,418,1998,193,21
11,2-9 | ,,disjoint2_2xn,success,max-median-up,16,20774336,18701952,9461440,5495,972,6389,555,21
11,2-9 | ,,disjoint2_2xn,success,max-median-down,0,20774336,18701952,9461440,1335,263,1166,111,21
11,2-9 | ,,disjoint2_2xn,success,max-middle-up,16,20774336,18701952,9461440,5495,972,6389,555,21
11,2-9 | ,,disjoint2_2xn,success,max-middle-down,0,20774336,18701952,9461440,1335,263,1166,111,21
11,2-9 | ,,disjoint2_2xn,success,ff-step-up,0,20774336,18701952,9461440,763,170,870,46,21
11,2-9 | ,,disjoint2_2xn,success,ff-step-down,0,20774336,18701952,9461440,959,187,983,76,21
11,2-9 | ,,disjoint2_2xn,success,ff-enum-up,0,20774336,18701952,9461440,753,176,876,61,21
11,2-9 | ,,disjoint2_2xn,success,ff-enum-down,16,20774336,18701952,9461440,895,199,991,97,21
11,2-9 | ,,disjoint2_2xn,success,ff-bisect-up,0,20774336,18701952,9461440,776,171,898,44,21
11,2-9 | ,,disjoint2_2xn,success,ff-bisect-down,0,20774336,18701952,9461440,875,141,939,61,21
11,2-9 | ,,disjoint2_2xn,success,ff-median-up,0,20774336,18701952,9461440,763,170,870,46,21
11,2-9 | ,,disjoint2_2xn,success,ff-median-down,0,20774336,18701952,9461440,959,187,983,76,21
11,2-9 | ,,disjoint2_2xn,success,ff-middle-up,16,20774336,18701952,9461440,763,170,870,46,21
11,2-9 | ,,disjoint2_2xn,success,ff-middle-down,0,20774336,18701952,9461440,959,187,983,76,21
11,2-9 | ,,disjoint2_2xn,success,anti_first_fail-step-up,0,20774336,18701952,9461440,1022,172,1071,102,21
11,2-9 | ,,disjoint2_2xn,success,anti_first_fail-step-down,16,20774336,18701952,9461440,786,172,687,79,21
11,2-9 | ,,disjoint2_2xn,success,anti_first_fail-enum-up,0,20774336,18701952,9461440,957,257,1178,180,21
11,2-9 | ,,disjoint2_2xn,success,anti_first_fail-enum-down,0,20774336,18701952,9461440,585,149,645,81,21
11,2-9 | ,,disjoint2_2xn,success,anti_first_fail-bisect-up,1172,20774336,18701952,9461440,209778,35824,186380,22966,21
11,2-9 | ,,disjoint2_2xn,success,anti_first_fail-bisect-down,1468,20774336,18701952,9461440,140513,26228,134847,15153,21
11,2-9 | ,,disjoint2_2xn,success,anti_first_fail-median-up,0,20774336,18701952,9461440,1022,172,1071,102,21
11,2-9 | ,,disjoint2_2xn,success,anti_first_fail-median-down,0,20774336,18701952,9461440,786,172,687,79,21
11,2-9 | ,,disjoint2_2xn,success,anti_first_fail-middle-up,0,20774336,18701952,9461440,1022,172,1071,102,21
11,2-9 | ,,disjoint2_2xn,success,anti_first_fail-middle-down,16,20774336,18701952,9461440,786,172,687,79,21
11,2-9 | ,,disjoint2_2xn,success,occurrence-step-up,16,20774336,18701952,9461440,5529,1066,6646,376,21
11,2-9 | ,,disjoint2_2xn,success,occurrence-step-down,0,20774336,18701952,9461440,673,111,665,50,21
11,2-9 | ,,disjoint2_2xn,success,occurrence-enum-up,16,20774336,18701952,9461440,5711,1304,7022,710,21
11,2-9 | ,,disjoint2_2xn,success,occurrence-enum-down,0,20774336,18701952,9461440,664,138,695,70,21
11,2-9 | ,,disjoint2_2xn,success,occurrence-bisect-up,16,20774336,18701952,9461440,5516,1085,6574,397,21
11,2-9 | ,,disjoint2_2xn,success,occurrence-bisect-down,0,20774336,18701952,9461440,627,94,631,38,21
11,2-9 | ,,disjoint2_2xn,success,occurrence-median-up,16,20774336,18701952,9461440,5529,1066,6646,376,21
11,2-9 | ,,disjoint2_2xn,success,occurrence-median-down,0,20774336,18701952,9461440,673,111,665,50,21
11,2-9 | ,,disjoint2_2xn,success,occurrence-middle-up,15,20774336,18701952,9461440,5529,1066,6646,376,21
11,2-9 | ,,disjoint2_2xn,success,occurrence-middle-down,0,20774336,18701952,9461440,673,111,665,50,21
11,2-9 | ,,disjoint2_2xn,success,ffc-step-up,0,20774336,18701952,9461440,763,170,870,46,21
11,2-9 | ,,disjoint2_2xn,success,ffc-step-down,0,20774336,18701952,9461440,959,187,983,76,21
11,2-9 | ,,disjoint2_2xn,success,ffc-enum-up,0,20774336,18701952,9461440,753,176,876,61,21
11,2-9 | ,,disjoint2_2xn,success,ffc-enum-down,16,20774336,18701952,9461440,895,199,991,97,21
11,2-9 | ,,disjoint2_2xn,success,ffc-bisect-up,0,20774336,18701952,9461440,776,171,898,44,21
11,2-9 | ,,disjoint2_2xn,success,ffc-bisect-down,0,20774336,18701952,9461440,875,141,939,61,21
11,2-9 | ,,disjoint2_2xn,success,ffc-median-up,15,20774336,18701952,9461440,763,170,870,46,21
11,2-9 | ,,disjoint2_2xn,success,ffc-median-down,0,20774336,18701952,9461440,959,187,983,76,21
11,2-9 | ,,disjoint2_2xn,success,ffc-middle-up,0,20774336,18701952,9461440,763,170,870,46,21
11,2-9 | ,,disjoint2_2xn,success,ffc-middle-down,0,20774336,18701952,9461440,959,187,983,76,21
11,2-9 | ,,disjoint2_2xn,success,max_regret-step-up,16,20774336,18701952,9461440,5713,1016,6699,566,21
11,2-9 | ,,disjoint2_2xn,success,max_regret-step-down,0,20774336,18701952,9461440,558,82,537,46,21
11,2-9 | ,,disjoint2_2xn,success,max_regret-enum-up,31,20774336,18701952,9461440,5648,1421,7059,798,21
11,2-9 | ,,disjoint2_2xn,success,max_regret-enum-down,0,20774336,18701952,9461440,548,111,567,61,21
11,2-9 | ,,disjoint2_2xn,success,max_regret-bisect-up,31,20774336,18701952,9461440,7544,1372,8384,680,21
11,2-9 | ,,disjoint2_2xn,success,max_regret-bisect-down,16,20774336,18701952,9461440,503,65,497,34,21
11,2-9 | ,,disjoint2_2xn,success,max_regret-median-up,16,20774336,18701952,9461440,5713,1016,6699,566,21
11,2-9 | ,,disjoint2_2xn,success,max_regret-median-down,0,20774336,18701952,9461440,558,82,537,46,21
11,2-9 | ,,disjoint2_2xn,success,max_regret-middle-up,15,20774336,18701952,9461440,5713,1016,6699,566,21
11,2-9 | ,,disjoint2_2xn,success,max_regret-middle-down,0,20774336,18701952,9461440,558,82,537,46,21
11,2-9 | ,,disjoint2_nxn,success,leftmost-step-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,leftmost-step-down,406,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,leftmost-enum-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,leftmost-enum-down,407,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,leftmost-bisect-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,leftmost-bisect-down,391,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,leftmost-median-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,leftmost-median-down,406,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,leftmost-middle-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,leftmost-middle-down,437,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,min-step-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,min-step-down,407,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,min-enum-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,min-enum-down,375,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,min-bisect-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,min-bisect-down,422,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,min-median-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,min-median-down,422,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,min-middle-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,min-middle-down,437,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,max-step-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,max-step-down,438,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,max-enum-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,max-enum-down,391,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,max-bisect-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,max-bisect-down,453,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,max-median-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,max-median-down,390,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,max-middle-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,max-middle-down,438,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,ff-step-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,ff-step-down,375,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,ff-enum-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,ff-enum-down,391,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,ff-bisect-up,16,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,ff-bisect-down,422,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,ff-median-up,15,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,ff-median-down,375,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,ff-middle-up,16,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,ff-middle-down,406,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,anti_first_fail-step-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,anti_first_fail-step-down,391,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,anti_first_fail-enum-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,anti_first_fail-enum-down,453,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,anti_first_fail-bisect-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,anti_first_fail-bisect-down,422,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,anti_first_fail-median-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,anti_first_fail-median-down,375,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,anti_first_fail-middle-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,anti_first_fail-middle-down,407,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,occurrence-step-up,0,20774336,18701952,9461440,2008,552,2069,103,73
11,2-9 | ,,disjoint2_nxn,time_out,occurrence-step-down,30015,20774336,18701952,9461440,14051534,4160991,16986651,1004635,73
11,2-9 | ,,disjoint2_nxn,success,occurrence-enum-up,0,20774336,18701952,9461440,2008,552,2069,103,73
11,2-9 | ,,disjoint2_nxn,time_out,occurrence-enum-down,30016,20774336,18701952,9461440,13644314,4037022,16486198,974106,73
11,2-9 | ,,disjoint2_nxn,success,occurrence-bisect-up,0,20774336,18701952,9461440,2008,552,2069,103,73
11,2-9 | ,,disjoint2_nxn,time_out,occurrence-bisect-down,30015,20774336,18701952,9461440,13912061,4118606,16813195,994129,73
11,2-9 | ,,disjoint2_nxn,success,occurrence-median-up,0,20774336,18701952,9461440,2008,552,2069,103,73
11,2-9 | ,,disjoint2_nxn,time_out,occurrence-median-down,30016,20774336,18701952,9461440,15397252,4570353,18640199,1104763,73
11,2-9 | ,,disjoint2_nxn,success,occurrence-middle-up,0,20774336,18701952,9461440,2008,552,2069,103,73
11,2-9 | ,,disjoint2_nxn,time_out,occurrence-middle-down,30016,20774336,18701952,9461440,15114044,4483968,18290685,1083286,73
11,2-9 | ,,disjoint2_nxn,success,ffc-step-up,0,20774336,18701952,9461440,2008,552,2069,103,73
11,2-9 | ,,disjoint2_nxn,time_out,ffc-step-down,30016,20774336,18701952,9461440,14460574,4285239,17487779,1034697,73
11,2-9 | ,,disjoint2_nxn,success,ffc-enum-up,0,20774336,18701952,9461440,2008,552,2069,103,73
11,2-9 | ,,disjoint2_nxn,time_out,ffc-enum-down,30031,20774336,18701952,9461440,14709274,4361088,17794830,1053575,73
11,2-9 | ,,disjoint2_nxn,success,ffc-bisect-up,0,20774336,18701952,9461440,2008,552,2069,103,73
11,2-9 | ,,disjoint2_nxn,time_out,ffc-bisect-down,30016,20774336,18701952,9461440,14248429,4220705,17228443,1019072,73
11,2-9 | ,,disjoint2_nxn,success,ffc-median-up,0,20774336,18701952,9461440,2008,552,2069,103,73
11,2-9 | ,,disjoint2_nxn,time_out,ffc-median-down,30015,20774336,18701952,9461440,14432562,4276619,17452952,1032579,73
11,2-9 | ,,disjoint2_nxn,success,ffc-middle-up,0,20774336,18701952,9461440,2008,552,2069,103,73
11,2-9 | ,,disjoint2_nxn,time_out,ffc-middle-down,30016,20774336,18701952,9461440,14403142,4267655,17416569,1030465,73
11,2-9 | ,,disjoint2_nxn,success,max_regret-step-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,max_regret-step-down,391,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,max_regret-enum-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,max_regret-enum-down,437,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,max_regret-bisect-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
11,2-9 | ,,disjoint2_nxn,success,max_regret-bisect-down,360,20774336,18701952,9461440,258853,93201,318325,21967,73
11,2-9 | ,,disjoint2_nxn,success,max_regret-median-up,0,20774336,18701952,9461440,3588,1179,4133,227,73
